clade_name	DRR111002	DRR111003	DRR111004	DRR111005	DRR111006	DRR111007	DRR111008	DRR111009	DRR111010	DRR111011	DRR111012	DRR111013	DRR111014	DRR111015	DRR111016	DRR111017	DRR111018	DRR111019	DRR111020	DRR111021	DRR111022	DRR111023	DRR111024	DRR111025	DRR111026	DRR111027	DRR111028	DRR111029	DRR111030	DRR111031	DRR111032	DRR111033	DRR111034	DRR111035	DRR111036	DRR111037	DRR111038	DRR111039	DRR111040	DRR111041	DRR111042	DRR111043	DRR111044	DRR111045	DRR111046	DRR111047	DRR111048	DRR111049	DRR111050	DRR111051	DRR111052	DRR111053	DRR111054	DRR111055	DRR111056	DRR111057	DRR111058	DRR111059	DRR111060	DRR111061
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.00526360713574416	0.0	0.0	0.008241989881956156	0.0	0.0007864445556588261	0.0028138768558628605	0.0	0.0	0.0	0.005100466483945329	0.0	0.0	0.0	0.0	0.0005302823351705741	0.002001936299043337	7.879522106984211e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015349979533360622	0.0	0.0	0.0	0.0022359474369077945	0.0	0.00025787965616045846	0.0	0.0	0.0	0.009644334565392994	0.0	0.0003281310883698037	0.0	3.494304284017052e-05	0.0	0.0011985377839036375	0.0	0.0	0.0	0.0	0.0	0.0017869030517501138	0.0	0.0	0.0	0.03644373247897477
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	6.806772738875181e-05	7.10661341444348e-05	0.017001795332136447	0.0	0.0	0.012423323072834776	0.0	0.051792021307393896	0.0	0.0	0.035936539643515675	0.005147637091585043	0.0	0.020545835386890095	0.05449244415243101	0.01177667148439591	0.0038480387708057285	3.8304392236976505e-05	2.8485159232040106e-05	0.007738896366083445	0.0021102611448166712	0.06795648471019267	0.0	0.010519162012823923	0.01684166555907874	0.017468499427262314	0.00459155701754386	0.0	0.0	0.022307478110206985	0.010007652911049627	0.03434378328583355	6.306893434523935e-05	0.011972984036021286	0.011760855781227628	0.004249818844127612	4.6113762652463626e-05	0.0016128145446548028	0.009380505690205229	0.01024355300859599	0.00010373982053011048	0.0053705692803437165	0.030392483613452047	0.00012239003255574865	0.017188123804921098	0.003158261725559361	0.013636653284904097	0.011828220001397721	0.00213515338430936	0.0	0.025250159676389185	0.004107622051692482	0.004146151852811609	0.0028502563317774885	0.0	0.015696717003608845	0.009635679544828852	0.0006988120195667365	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9227941779754186e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011773709307117207	0.0	0.0	0.000255832992222677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003669019498217905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.503731474019831e-05	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03646517739816032	0.0001338258123226808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4579940176703494e-05	0.0	0.0	0.0	0.008846210417936165	0.00022559012325424008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021500843170320406	0.0	0.008650890112247086	0.0	0.0	0.0	0.0	0.00023596464160601167	0.0	0.017190793596536205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001995497339336881	0.0	0.004935273496406259	0.0	9.16371900372047e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_secunda	0.0	0.0	0.00017953321364452425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001215414313290913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002876379939258569	0.0	9.849402633730264e-05	0.0	0.0	0.0	0.0	0.0	0.0009591287398285944	0.0	0.0	0.0	0.0	0.0003886195823362173	0.0010575586063727698	0.0	0.0015395047926250389	0.0	0.0	0.0	0.0	0.0	0.0017134604557804813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptococcales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_niger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.431703204047218e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptococcales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_simiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9548207901190793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales|g__Peptoniphilus|s__Peptoniphilus_duerdenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019273764551692237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.494304284017052e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.709505820676895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.747152142008526e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020466639377814163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011985377839036375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7974443199726586e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012255174201192195	0.0	8.21287779237845e-05	0.0	0.0	0.0	0.0	9.176556955830173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015562637294638162	5.8868546535586034e-05	2.8787747934479085e-05	0.03170265099754031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10679754240814628	0.0013658044588262487	0.0	0.00022302937615497357	0.0022538262631909985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005097814312113681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.007462948039662e-05	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023056881326231814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048629784312603693
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012647554806070825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens	0.0	0.0	0.0	7.890791446382072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.174149724642511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__Prevotella_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006651657797789603	0.0004295269067926612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001344792082536614	4.1016386046225465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.709505820676895e-05	4.215851602023609e-05	1.9207129686539642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.176556955830173e-05	0.0	0.0	0.0	0.0	7.594888639945317e-05	0.0	0.03008497807017544	0.0	0.0	0.0	0.00026490845941013716	5.757549586895817e-05	0.0	0.000511665984445354	0.00012272197336933178	0.19412075752531285	0.0001383412879573909	0.0032439565273170465	0.0	0.0	0.0	0.0	0.0	0.0	6.303712886890379e-05	0.02192325834170751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023056881326231814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotellaceae_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.709505820676895e-05	6.323777403035413e-05	0.0	0.08422106241509973	0.0	0.0	0.0	5.353032492907232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007623476776358391	0.0	0.0	0.007930822758902988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0546349105328862	0.00077745792271648	0.0009638850720862985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.117704637220115e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00027412280701754384	0.0	0.0	0.0	0.0	0.0	0.0	0.00035816618911174784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022302937615497357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella|s__Rikenella_microfusus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.222752530492725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8304392236976505e-05	2.8485159232040106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	0.0	2.8426453657773926e-05	0.0	0.0008679870591020279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002859798384213913	0.0	0.0	0.0	0.0	0.0	0.0004213483146067416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.187927353732867e-05	5.8868546535586034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00010996462804464563	0.0	0.0	0.0	0.0	3.174149724642511e-05	0.0001468680390668984	2.1012376289634595e-05	0.0	0.00015930669725355254	0.0	0.0	0.0	0.0	0.0	0.00011960053421571949	0.0	0.0005179166801540802	0.0	0.00012235783548989018	0.00034940600978336826	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Candidatus_Soleaferrea|s__Ruminococcaceae_bacterium	0.0	4.2639680486660886e-05	3.5906642728904846e-05	0.0	5.2256159694824024e-05	6.643488274243196e-05	0.0	0.0007527068496323316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.630225255477102e-05	0.0	0.00012818321654418048	0.0	0.0	0.0001606916167183558	0.0	0.00014774103950595396	3.7974443199726586e-05	0.0	0.0	0.0	0.00019002375296912113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011528440663115907	0.0	0.0	8.595988538681948e-05	0.0	0.0	4.761224586963767e-05	0.0	0.0	0.0	9.558401835213153e-05	0.0	0.0	0.0007790495595373644	0.0	4.7078762770114404e-05	3.9866844738573166e-05	0.0	0.00019421875505778007	0.0	6.117891774494509e-05	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans	3.4033863694375904e-05	0.0001421322682888696	0.02161579892280072	0.0	0.045044809656938314	0.0001550147263990079	0.0	0.0	0.0001541901164135379	0.0	0.0	0.0002859798384213913	0.0	0.0	0.0	0.0	0.0028497268255495254	0.0	0.0	0.0	0.0	0.02922980508106892	3.281862785316946e-05	0.0008273498212333422	0.0	0.0	0.015899122807017545	0.0	0.001330166270783848	9.281891030599301e-05	0.00468004944957909	0.002490140196332441	0.00018920680303571803	0.002046663937781416	0.0004499805690208832	0.0	0.016808466486822993	0.03779117717134322	4.7616780153326035e-05	0.0	0.004097722910939364	7.407681765991333e-05	0.027154850894316684	0.0	8.404950515853838e-05	0.0	0.0005097814312113681	0.0	0.020366078434950818	0.0	0.0	0.011828539145991244	0.00015946737895429267	0.00021042160838625755	0.0031398698734341115	0.004870186748887565	0.0	0.0	0.0	0.07220092682647748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	0.0	0.0	0.0005565529622980251	0.0	0.002090246387792961	0.0	0.0	0.0	0.0	0.0	0.0014213275968039335	0.0012869092728962609	0.0	0.0	0.00024638633377135346	0.0	0.006316591944530158	2.553626149131767e-05	2.8485159232040106e-05	0.021656674415759206	0.0	0.001189117963715833	0.0	3.939761053492106e-05	0.0026392238023809976	0.0	0.0	0.0	0.0	0.0002475170941493147	0.0	0.0	0.0	0.008033155955792059	0.0	0.0	0.0	0.001246265784505984	0.0	0.0	0.0010719781454778083	0.0	0.0	0.0013952463711355348	0.0	4.1016386046225465e-05	0.0	0.0	0.0	0.0	0.0	0.0005767148439339014	0.00560129168576953	0.001339046598821639	0.0	0.0007007462948039662	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Ruminococcus_sp.	0.0	9.949258780220874e-05	5.385996409335727e-05	0.0	0.0001959605988555901	0.0	0.00017071158278089167	0.0	0.0	0.0007588532883642496	0.00019207129686539643	0.0	0.0	6.160670280926565e-05	0.0	0.0	0.0001270578839416986	2.553626149131767e-05	0.00012818321654418048	0.00018353113911660345	0.0002637826431020839	4.820748501550674e-05	0.0	0.0008765968344019936	3.7974443199726586e-05	2.86368843069874e-05	0.0	0.00025660764690787786	0.0	0.0	0.0	4.318162190171863e-05	8.409191246031913e-05	0.0	0.0	0.0001566753490922622	6.917064397869545e-05	3.665487601488188e-05	0.0005714013618399123	7.163323782234957e-05	0.0	0.0	0.00017457823485533813	0.0	0.00029417326805488434	0.00010254096511556367	0.0	0.0	0.0005657244009708561	0.0	0.0	0.0002589331952356292	7.973368947714633e-05	0.0	0.00016184896254815007	3.503731474019831e-05	9.176837661741764e-05	0.0	0.0	0.00017163453286801305
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044544956140350875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.187927353732867e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.966711184643292e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Schaalia_odontolytica	0.0	2.8426453657773926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.215851602023609e-05	0.00015365703749231714	0.00021448487881604346	0.0	0.0	0.0	0.0	3.630225255477102e-05	2.553626149131767e-05	2.8485159232040106e-05	0.0	0.0	0.0	0.0	0.0001083434289710329	5.6961664799589875e-05	0.0	0.0003426535087719298	0.0	0.0	0.0	0.0	0.0001007571177706768	8.409191246031913e-05	0.0001534997953336062	0.0	9.792209318266387e-05	0.0	3.665487601488188e-05	0.0	2.865329512893983e-05	0.0	0.0	0.0	9.791202604459893e-05	0.0	0.0	9.558401835213153e-05	0.0	5.474752267459897e-05	0.0	8.516074089844582e-05	0.0	3.9866844738573166e-05	0.0	0.0	0.0	0.00015294729436236273	0.0002795248078266946	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012159110647906896	0.0004625703492406137	0.0	0.0006914566687154271	0.0009294344748695217	0.0	0.002248644652538196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034709389211164854	0.0	8.864462370357238e-05	0.0	0.0	0.0011307565789473685	0.0	0.0	0.00046409455152996506	0.001795490669335374	0.0	0.00031534467172619676	0.0	0.0	0.0030943381445721783	0.0	0.0	0.002642731298509595	0.0	0.0	0.0	0.0	0.001003598266957139	0.0	0.0	0.0015293442936341044	0.0	0.0	0.0	0.0	0.0	0.00047840213686287797	0.00011477542275614049	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia|s__Slackia_piriformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009115250954252834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae	0.0	0.0	5.385996409335727e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
