clade_name	ERR1398068	ERR1398069	ERR1398070	ERR1398071	ERR1398072	ERR1398073	ERR1398074	ERR1398075	ERR1398076	ERR1398077	ERR1398078	ERR1398079	ERR1398080	ERR1398081	ERR1398082	ERR1398083	ERR1398084	ERR1398085	ERR1398086	ERR1398087	ERR1398088	ERR1398089	ERR1398090	ERR1398091	ERR1398092	ERR1398093	ERR1398094	ERR1398095	ERR1398096	ERR1398097	ERR1398098	ERR1398099	ERR1398100	ERR1398101	ERR1398102	ERR1398103	ERR1398104	ERR1398105	ERR1398106	ERR1398107	ERR1398108	ERR1398109	ERR1398110	ERR1398111	ERR1398112	ERR1398113	ERR1398114	ERR1398115	ERR1398116	ERR1398117	ERR1398118	ERR1398119	ERR1398120	ERR1398121	ERR1398122	ERR1398123	ERR1398124	ERR1398125	ERR1398126	ERR1398127	ERR1398128	ERR1398129	ERR1398130	ERR1398131	ERR1398132	ERR1398133	ERR1398134	ERR1398135	ERR1398136	ERR1398137	ERR1398138	ERR1398139	ERR1398140	ERR1398141	ERR1398142	ERR1398143	ERR1398144	ERR1398145	ERR1398146	ERR1398147	ERR1398148	ERR1398149	ERR1398150	ERR1398151	ERR1398152	ERR1398153	ERR1398154	ERR1398155	ERR1398156	ERR1398157	ERR1398158	ERR1398159	ERR1398160	ERR1398161	ERR1398162	ERR1398163	ERR1398164	ERR1398165	ERR1398166	ERR1398167	ERR1398168	ERR1398169	ERR1398170	ERR1398171	ERR1398172	ERR1398173	ERR1398174	ERR1398175	ERR1398176	ERR1398177	ERR1398178	ERR1398179	ERR1398180	ERR1398181	ERR1398182	ERR1398183	ERR1398184	ERR1398185	ERR1398186	ERR1398187	ERR1398188	ERR1398189	ERR1398190	ERR1398191	ERR1398192	ERR1398193	ERR1398194	ERR1398195	ERR1398196	ERR1398197	ERR1398198	ERR1398199	ERR1398200	ERR1398201	ERR1398202	ERR1398203	ERR1398204	ERR1398205	ERR1398206	ERR1398207	ERR1398208	ERR1398209	ERR1398210	ERR1398211	ERR1398212	ERR1398213	ERR1398214	ERR1398215	ERR1398216	ERR1398217	ERR1398218	ERR1398219	ERR1398220	ERR1398221	ERR1398222	ERR1398223	ERR1398224	ERR1398225	ERR1398226	ERR1398227	ERR1398228	ERR1398229	ERR1398230	ERR1398231	ERR1398232	ERR1398233	ERR1398234	ERR1398235	ERR1398236	ERR1398237	ERR1398238	ERR1398239	ERR1398240	ERR1398241	ERR1398242	ERR1398243	ERR1398244	ERR1398245	ERR1398246	ERR1398247	ERR1398248	ERR1398249	ERR1398250	ERR1398251	ERR1398252	ERR1398253	ERR1398254	ERR1398255	ERR1398256	ERR1398257	ERR1398258	ERR1398259	ERR1398260	ERR1398261	ERR1398262	ERR1398263
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.0	0.0	5.68e-05	0.0011501999999999	0.0001018	0.0018599999999999	0.0	0.0001502	9.17e-05	0.0005902	0.0005272	0.0	0.0	9.63e-05	0.0012737	1.97e-05	0.0004478	0.0001776	0.0	0.0001872	8.69e-05	0.0	0.0	0.0	0.0010918	0.0022015999999999	0.0	8.89e-05	0.0	5.09e-05	0.0	0.0269721	0.0013668	0.0	0.000233	0.1260579	0.0	0.0014898	0.0	0.0	8.54e-05	0.0004185	0.0	0.0	0.0	0.0	0.0	0.0	0.0020445	0.0	0.0	0.0	0.0	0.0	0.0	2.5e-05	0.0	0.0001301	0.0	0.0014465	0.0020506	1.17e-05	0.0	0.000108	0.0	0.0002474	0.0	0.0	9.24e-05	0.0	0.0005557	0.0	0.0	0.0	0.0	4.48e-05	0.0	0.0009174	0.0	0.0	0.0	0.0	8.9e-06	8.219999999999999e-05	8.659999999999999e-05	0.0	0.0	1.9e-05	0.0	0.0	0.0	0.0	0.0009597	0.0	0.0	0.0100883999999999	0.0009576999999999	8.389999999999999e-05	0.0	6.58e-05	7.79e-05	0.0	0.002038	0.0	0.0	0.0	0.0	0.0	0.0	0.0005052	0.0	0.0	0.0	5.11e-05	0.0	2.31e-05	0.0	0.0066946	2.8e-05	0.0	0.0	6.58e-05	0.0	2.7e-06	0.0	0.0	0.0001217999999999	0.0013551	0.0	0.0002784	7.15e-05	5.69e-05	5.96e-05	0.0	0.0	1.35e-05	0.0011165	0.0	0.0	0.0016751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48e-05	0.0	0.0	0.0004479	0.002133	0.0	0.0	0.0	8.659999999999999e-05	0.0041804	0.0017024	0.0	0.0	7.27e-05	0.0038617	3.46e-05	1.7899999999999998e-05	0.0001909999999999	0.0	0.0	0.0019414999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51e-05	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.0	0.0	5.68e-05	0.0011501999999999	0.0001018	0.0018599999999999	0.0	0.0001502	9.17e-05	0.0005902	0.0005272	0.0	0.0	9.63e-05	0.0012737	1.97e-05	0.0004478	0.0001776	0.0	0.0001872	8.69e-05	0.0	0.0	0.0	0.0010918	0.0022015999999999	0.0	8.89e-05	0.0	5.09e-05	0.0	0.0269721	0.0013668	0.0	0.000233	0.1260579	0.0	0.0014898	0.0	0.0	8.54e-05	0.0004185	0.0	0.0	0.0	0.0	0.0	0.0	0.0020445	0.0	0.0	0.0	0.0	0.0	0.0	2.5e-05	0.0	0.0001301	0.0	0.0014465	0.0020506	1.17e-05	0.0	0.000108	0.0	0.0002474	0.0	0.0	9.24e-05	0.0	0.0005557	0.0	0.0	0.0	0.0	4.48e-05	0.0	0.0009174	0.0	0.0	0.0	0.0	8.9e-06	8.219999999999999e-05	8.659999999999999e-05	0.0	0.0	1.9e-05	0.0	0.0	0.0	0.0	0.0009597	0.0	0.0	0.0100883999999999	0.0009576999999999	8.389999999999999e-05	0.0	6.58e-05	7.79e-05	0.0	0.002038	0.0	0.0	0.0	0.0	0.0	0.0	0.0005052	0.0	0.0	0.0	5.11e-05	0.0	2.31e-05	0.0	0.0066946	2.8e-05	0.0	0.0	6.58e-05	0.0	2.7e-06	0.0	0.0	0.0001217999999999	0.0013551	0.0	0.0002784	7.15e-05	5.69e-05	5.96e-05	0.0	0.0	1.35e-05	0.0011165	0.0	0.0	0.0016751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48e-05	0.0	0.0	0.0004479	0.002133	0.0	0.0	0.0	8.659999999999999e-05	0.0041804	0.0017024	0.0	0.0	7.27e-05	0.0038617	3.46e-05	1.7899999999999998e-05	0.0001909999999999	0.0	0.0	0.0019414999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51e-05	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64e-05	0.0	0.0	0.0	0.0	0.0	0.0010399	0.0	0.0	0.0	0.0	0.0	0.0006902999999999	0.0	0.0	4.5e-05	0.0008547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004852	0.0001244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_sp_oral_taxon_183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64e-05	0.0	0.0	0.0	0.0	0.0	0.0010399	0.0	0.0	0.0	0.0	0.0	0.0006902999999999	0.0	0.0	4.5e-05	0.0008547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004852	0.0001244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	0.0	0.0	5.68e-05	0.0011501999999999	0.0001018	0.0018599999999999	0.0	0.0001502	9.17e-05	0.0005902	0.0005272	0.0	0.0	9.63e-05	0.0012737	1.97e-05	0.0004478	0.0001776	0.0	0.0001207	8.69e-05	0.0	0.0	0.0	0.0010918	0.0011616	0.0	8.89e-05	0.0	5.09e-05	0.0	0.0262818	0.0013668	0.0	0.000188	0.1252032	0.0	0.0014898	0.0	0.0	8.54e-05	0.0004185	0.0	0.0	0.0	0.0	0.0	0.0	0.0020445	0.0	0.0	0.0	0.0	0.0	0.0	2.5e-05	0.0	0.0001301	0.0	0.0014326	0.0020506	1.17e-05	0.0	0.000108	0.0	0.0002474	0.0	0.0	9.24e-05	0.0	0.0005557	0.0	0.0	0.0	0.0	4.48e-05	0.0	0.0009174	0.0	0.0	0.0	0.0	8.9e-06	8.219999999999999e-05	3.28e-05	0.0	0.0	1.9e-05	0.0	0.0	0.0	0.0	0.0009597	0.0	0.0	0.0096032	0.0008333	8.389999999999999e-05	0.0	6.58e-05	7.79e-05	0.0	0.002038	0.0	0.0	0.0	0.0	0.0	0.0	0.0005052	0.0	0.0	0.0	5.11e-05	0.0	2.31e-05	0.0	0.0066946	2.8e-05	0.0	0.0	6.58e-05	0.0	2.7e-06	0.0	0.0	0.0001217999999999	0.0013551	0.0	0.0002784	7.15e-05	5.69e-05	5.96e-05	0.0	0.0	1.35e-05	0.0011165	0.0	0.0	0.0016751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48e-05	0.0	0.0	0.0004479	0.0020847	0.0	0.0	0.0	8.659999999999999e-05	0.0041804	0.0017024	0.0	0.0	7.27e-05	0.0038617	3.46e-05	1.7899999999999998e-05	0.0001909999999999	0.0	0.0	0.0018989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51e-05	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_cardiffensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8700000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_georgiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.05e-05	0.0	0.0	0.0	9.33e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii	0.0	0.0	0.0	0.0005804	0.0	0.0003688999999999	0.0	0.0	0.0	2.2e-06	0.0	0.0	0.0	0.0	0.000123	0.0	0.0	0.0	0.0	0.0	1.65e-05	0.0	0.0	0.0	0.0005845	8.7e-06	0.0	0.0	0.0	0.0	0.0	0.002132	0.0001498	0.0	0.0001082999999999	0.0189483	0.0	0.0003043999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.93e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97e-05	0.0002222	0.0	0.0	0.0	0.0	5.8e-06	0.0	0.0	0.0	0.0	0.0003685	0.0	0.0	0.0	0.0	0.0	0.0	0.0001334	0.0	0.0	0.0	0.0	0.0	0.0	1.86e-05	0.0	0.0	3.4e-06	0.0	0.0	0.0	0.0	0.0004059999999999	0.0	0.0	0.0006937	0.0001193999999999	5.4e-06	0.0	0.0	0.0	0.0	0.000671	0.0	0.0	0.0	0.0	0.0	0.0	0.000104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36e-05	0.0	0.0	4.8e-06	0.0	0.0	0.0	0.0	2.7e-06	0.0	0.0	0.0	0.0007022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48e-05	0.0	0.0	6.300000000000001e-06	0.0002558	0.0	0.0	0.0	0.0	0.0007208	0.0	0.0	0.0	0.0	0.0022167	0.0	0.0	0.0	0.0	0.0	8.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4e-06	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_hongkongensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006136	0.0	0.0	0.0	0.0004533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001128999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus	0.0	0.0	0.0	0.000239	0.0	0.0001709	0.0	6.18e-05	9.17e-05	0.0002597999999999	0.0003201	0.0	0.0	6.79e-05	0.000184	1.97e-05	0.0001907	0.0	0.0	0.0	1.4e-05	0.0	0.0	0.0	8.89e-05	0.0002555	0.0	6.18e-05	0.0	5.09e-05	0.0	0.0002721	0.0002857	0.0	7.97e-05	0.0245556	0.0	0.0001869	0.0	0.0	2.49e-05	4.58e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0003537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39e-05	0.0	0.0003805	0.0005722	1.17e-05	0.0	5.41e-05	0.0	0.0	0.0	0.0	2e-06	0.0	9.52e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002530999999999	0.0	0.0	0.0	0.0	8.9e-06	8.219999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001811	0.0	0.0	0.002637	0.0001041	1.37e-05	0.0	6.58e-05	2.26e-05	0.0	0.0008294999999999	0.0	0.0	0.0	0.0	0.0	0.0	5.21e-05	0.0	0.0	0.0	2.47e-05	0.0	0.0	0.0	0.0	2.24e-05	0.0	0.0	1.04e-05	0.0	2.7e-06	0.0	0.0	9.7e-06	0.0004581999999999	0.0	0.0001740999999999	1.09e-05	5.69e-05	4.78e-05	0.0	0.0	1.07e-05	1.8e-05	0.0	0.0	0.0002009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001759	0.0001554	0.0	0.0	0.0	0.0	0.0008341999999999	0.0005655	0.0	0.0	0.0	0.0004231	0.0	0.0	7.14e-05	0.0	0.0	0.0003409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.500000000000001e-06	0.0	0.0
